"document","year","state"
"de6740301_t_ge_ffin_nfin.pdf","2020","Bavaria"
"de6740302_t_ge_ffin_nfin.pdf","2020","Bavaria"
"de6743301_t_ge_ffin_nfin.pdf","2020","Bavaria"
"de6829371_t_2files_merged.pdf","2021","Bavaria"
"de6830371_t_2files_merged.pdf","2021","Bavaria"
"de6830372_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de6832371_t_2files_merged.pdf","2021","Bavaria"
"de6832372_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de6832471_t_2files_merged.pdf","2021","Bavaria"
"de6833302_t_2files_merged.pdf","2021","Bavaria"
"de6833371_t_2files_merged.pdf","2021","Bavaria"
"de6833372_t_2files_merged.pdf","2021","Bavaria"
"de6834301_t_ge_ffin_nfin.pdf","2020","Bavaria"
"de6840301_t_ge_ffin_nfin.pdf","2020","Bavaria"
"de6841371_t_2files_merged.pdf","2021","Bavaria"
"de6841372_t_2files_merged.pdf","2021","Bavaria"
"de6842301_t_2files_merged.pdf","2021","Bavaria"
"de6842371_t_2files_merged.pdf","2021","Bavaria"
"de6843302_t_2files_merged.pdf","2021","Bavaria"
"de6843371_t_ge_ffin_nfin.pdf","2020","Bavaria"
"de6844301_t_2files_merged.pdf","2021","Bavaria"
"de6844371_t_ge_ffin_nfin.pdf","2010","Bavaria"
"de6844373_t_2files_merged.pdf","2021","Bavaria"
"de6844471_t_2files_merged.pdf","2021","Bavaria"
"de6929371_t_2files_merged.pdf","2021","Bavaria"
"de6931371_t_2files_merged.pdf","2021","Bavaria"
"de6932301_t_2files_merged.pdf","2021","Bavaria"
"de6932371_t_2files_merged.pdf","2021","Bavaria"
"de6937301_t_ge_ffin_nfin.pdf","2020","Bavaria"
"de6937371_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de6939302_t_ge_ffin_nfin.pdf","2020","Bavaria"
"de6939371_t_ge_ffin_nfin.pdf","2020","Bavaria"
"de6940371_t_2files_merged.pdf","2021","Bavaria"
"de6941301_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de6941302_t_2files_merged.pdf","2021","Bavaria"
"de6944301_t_2files_merged.pdf","2021","Bavaria"
"de6944302_t_2files_merged.pdf","2021","Bavaria"
"de6946301_t_2files_merged.pdf","2021","Bavaria"
"de7028301_t_2files_merged.pdf","2021","Bavaria"
"de7029302_t_2files_merged.pdf","2021","Bavaria"
"de7029371_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de7031371_t_2files_merged.pdf","2021","Bavaria"
"de7031373_t_2files_merged.pdf","2021","Bavaria"
"de7032301_t_2files_merged.pdf","2021","Bavaria"
"de7035371_t_2files_merged.pdf","2021","Bavaria"
"de7036371_t_2files_merged.pdf","2021","Bavaria"
"de7036372_t_ge_ffin_nfin.pdf","2002","Bavaria"
"de7037371_t_2files_merged.pdf","2021","Bavaria"
"de7037471_t_2files_merged.pdf","2021","Bavaria"
"de7038371_t_2files_merged.pdf","2021","Bavaria"
"de7040302_t_ge_ffin_nfin.pdf","2020","Bavaria"
"de7040371_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de7040402_t_2files_merged.pdf","2021","Bavaria"
"de7042371_t_2files_merged.pdf","2021","Bavaria"
"de7043301_t_2files_merged.pdf","2021","Bavaria"
"de7043371_t_2files_merged.pdf","2021","Bavaria"
"de7043372_t_2files_merged.pdf","2021","Bavaria"
"de7045371_t_2files_merged.pdf","2021","Bavaria"
"de7128371_t_mt_nfin_ffin.pdf","2020","Bavaria"
"de7130301_t_2files_merged.pdf","2021","Bavaria"
"de7130302_t_2files_merged.pdf","2021","Bavaria"
"de7130371_t_2files_merged.pdf","2021","Bavaria"
"de7130372_t_2files_merged.pdf","2021","Bavaria"
"de7130471_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de7131371_t_2files_merged.pdf","2021","Bavaria"
"de7131372_t_2files_merged.pdf","2021","Bavaria"
"de7132372_t_2files_merged.pdf","2021","Bavaria"
"de7132373_t_2files_merged.pdf","2021","Bavaria"
"de7134371_t_ge_nfin_ffin.pdf","2011","Bavaria"
"de7136301_t_2files_merged.pdf","2021","Bavaria"
"de7136302_t_2files_merged.pdf","2021","Bavaria"
"de7136303_t_ge_nfin_ffin.pdf","2002","Bavaria"
"de7136304_t_2files_merged.pdf","2021","Bavaria"
"de7136305_t_2files_merged.pdf","2021","Bavaria"
"de7137301_t_2files_merged.pdf","2021","Bavaria"
"de7138371_t_2files_merged.pdf","2021","Bavaria"
"de7138372_t_2files_merged.pdf","2021","Bavaria"
"de7144301_t_2files_merged.pdf","2021","Bavaria"
"de7144371_t_2files_merged.pdf","2021","Bavaria"
"de7144372_t_2files_merged.pdf","2021","Bavaria"
"de7145371_t_2files_merged.pdf","2021","Bavaria"
"de7148301_t_2files_merged.pdf","2021","Bavaria"
"de7148302_t_2files_merged.pdf","2021","Bavaria"
"de7148371_t_2files_merged.pdf","2021","Bavaria"
"de7229301_t_2files_merged.pdf","2021","Bavaria"
"de7229371_t_2files_merged.pdf","2021","Bavaria"
"de7229471_t_2files_merged.pdf","2021","Bavaria"
"de7230371_t_2files_merged.pdf","2021","Bavaria"
"de7231471_t_2files_merged.pdf","2021","Bavaria"
"de7232301_t_2files_merged.pdf","2021","Bavaria"
"de7233371_t_2files_merged.pdf","2021","Bavaria"
"de7233372_t_2files_merged.pdf","2021","Bavaria"
"de7233373_t_2files_merged.pdf","2021","Bavaria"
"de7234-371_t2files_merged.pdf","2021","Bavaria"
"de7236301_t_2files_merged.pdf","2021","Bavaria"
"de7236302_t_ge_ffin_nfin.pdf","2020","Bavaria"
"de7236303_t_2files_merged.pdf","2021","Bavaria"
"de7237371_t_2files_merged.pdf","2021","Bavaria"
"de7239371_t_2files_merged.pdf","2021","Bavaria"
"de7243301_t_2files_merged.pdf","2021","Bavaria"
"de7243401_t_2files_merged.pdf","2021","Bavaria"
"de7244301_t_2files_merged.pdf","2021","Bavaria"
"de7245302_t_2files_merged.pdf","2021","Bavaria"
"de7246372_t_2files_merged.pdf","2021","Bavaria"
"de7248301_t_2files_merged.pdf","2021","Bavaria"
"de7248302_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de7248371_t_2files_merged.pdf","2021","Bavaria"
"de7328302_t_2files_merged.pdf","2021","Bavaria"
"de7328303_t_2files_merged.pdf","2021","Bavaria"
"de7328305_t_2files_merged.pdf","2021","Bavaria"
"de7329371_t_2files_merged.pdf","2021","Bavaria"
"de7329372_t_2files_merged.pdf","2021","Bavaria"
"de7330301_t_2files_merged.pdf","2021","Bavaria"
"de7330302_t_2files_merged.pdf","2021","Bavaria"
"de7330471_t_2files_merged.pdf","2021","Bavaria"
"de7331301_t_2files_merged.pdf","2021","Bavaria"
"de7332301_t_2files_merged.pdf","2021","Bavaria"
"de7335371_t_2files_merged.pdf","2021","Bavaria"
"de7340371_t_2files_merged.pdf","2021","Bavaria"
"de7341301_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de7344301_t_2files_merged.pdf","2021","Bavaria"
"de7345301_t_2files_merged.pdf","2021","Bavaria"
"de7346371_t_2files_merged.pdf","2021","Bavaria"
"de7347371_t_2files_merged.pdf","2021","Bavaria"
"de7347372__t_ge_nfin_ffin.pdf","2020","Bavaria"
"de7348371_t_2files_merged.pdf","2021","Bavaria"
"de7428301_t_2files_merged.pdf","2021","Bavaria"
"de7428471_t_2files_merged.pdf","2021","Bavaria"
"de7429301_t_2files_merged.pdf","2021","Bavaria"
"de7430301_t_2files_merged.pdf","2021","Bavaria"
"de7431301_t_2files_merged.pdf","2021","Bavaria"
"de7433371_t_2files_merged.pdf","2021","Bavaria"
"de7438371_t_2files_merged.pdf","2021","Bavaria"
"de7438372_t_2files_merged.pdf","2021","Bavaria"
"de7439371_t_2files_merged.pdf","2021","Bavaria"
"de7440371_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de7442301_t_2files_merged.pdf","2021","Bavaria"
"de7445301_t_2files_merged.pdf","2021","Bavaria"
"de7446371_t_2files_merged.pdf","2021","Bavaria"
"de7447371_t_2files_merged.pdf","2021","Bavaria"
"de7528-371_t2files_merged.pdf","2021","Bavaria"
"de7530301_t_2files_merged.pdf","2021","Bavaria"
"de7531371_t_2files_merged.pdf","2021","Bavaria"
"de7531372_t_2files_merged.pdf","2021","Bavaria"
"de7535371_t_2files_merged.pdf","2021","Bavaria"
"de7537301_t_2files_merged.pdf","2021","Bavaria"
"de7537401_t_2files_merged.pdf","2021","Bavaria"
"de7538371_t_2files_merged.pdf","2021","Bavaria"
"de7539371_t_2files_merged.pdf","2021","Bavaria"
"de7628301_t_2files_merged.pdf","2021","Bavaria"
"de7629371_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de7629372_t_2files_merged.pdf","2021","Bavaria"
"de7631371_t_2files_merged.pdf","2021","Bavaria"
"de7634301_t_2files_merged.pdf","2021","Bavaria"
"de7635302_t_2files_merged.pdf","2021","Bavaria"
"de7637371_t_2files_merged.pdf","2021","Bavaria"
"de7638301_t_2files_merged.pdf","2021","Bavaria"
"de7643371_t_2files_merged.pdf","2021","Bavaria"
"de7726302_t_mt_nfin_ffin.pdf","2020","Bavaria"
"de7726371_t_2files_merged.pdf","2021","Bavaria"
"de7726372_t_2files_merged.pdf","2021","Bavaria"
"de7727301_t_2files_merged.pdf","2021","Bavaria"
"de7728301_t_2files_merged.pdf","2021","Bavaria"
"de7728302_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de7728303_t_2files_merged.pdf","2021","Bavaria"
"de7732301_t_ge_ffin_nfin.pdf","2011","Bavaria"
